,Unnamed: 0,Unnamed: 0_x,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs,infected_3003,died_3003,recovered_3003,sick_3003,infected_1503,died_1503,recovered_1503,sick_1503,inf_rate,avg_temp_min,avg_temp_max,avg_temp_std,avg_temp_median,humidity_min,humidity_max,humidity_std,humidity_median,pressure_min,pressure_max,pressure_std,pressure_median,wind_speed_ms_min,wind_speed_ms_max,wind_speed_ms_std,wind_speed_ms_median,region_x,region_mapped_x,urban_50-54_years,urban_55-59_years,urban_60-64_years,urban_65-69_years,urban_70-74_years,urban_75-79_years,urban_80-84_years,urban_85-89_years,urban_90-94_years,rural_50-54_years,rural_55-59_years,rural_60-64_years,rural_65-69_years,rural_70-74_years,rural_75-79_years,rural_80-84_years,rural_85-89_years,rural_90-94_years,region.1,region.2,work_ratio_15-72_years,work_ratio_55-64_years,work_ratio_15-24_years,work_ratio_15-64_years,work_ratio_25-54_years,region_mapped_2,equality ,num_patients_tubercul_1992,num_patients_tubercul_1993,num_patients_tubercul_1994,num_patients_tubercul_1995,num_patients_tubercul_1996,num_patients_tubercul_1997,num_patients_tubercul_1998,num_patients_tubercul_1999,num_patients_tubercul_2000,num_patients_tubercul_2001,num_patients_tubercul_2002,num_patients_tubercul_2003,num_patients_tubercul_2004,num_patients_tubercul_2005,num_patients_tubercul_2006,num_patients_tubercul_2007,num_patients_tubercul_2008,num_patients_tubercul_2009,num_patients_tubercul_2010,num_patients_tubercul_2011,num_patients_tubercul_2012,num_patients_tubercul_2013,num_patients_tubercul_2014,num_patients_tubercul_2015,num_patients_tubercul_2016,num_patients_tubercul_2017,region_mapped_v3,volume_serv_household_2017,volume_serv_chargeable_2017,volume_serv_transport_2017,volume_serv_post_2017,volume_serv_accommodation_2017,volume_serv_telecom_2017,volume_serv_others_2017,volume_serv_veterinary_2017,volume_serv_housing_2017,volume_serv_education_2017,volume_serv_medicine_2017,volume_serv_disabled_2017,volume_serv_culture_2017,volume_serv_sport_2017,volume_serv_hotels_2017,volume_serv_tourism_2017,volume_serv_sanatorium_2017,region_mapped_v4,num_phones_rural_2018,num_phones_urban_2019,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,region_y,region_mapped_y,bus_march_travel_18,bus_april_travel_18,epirank_avia,epirank_bus,epirank_train,epirank_avia_cat,epirank_bus_cat,epirank_train_cat,Unnamed: 0_y,id,whole_population,urban,rural,has_metro
599,599,568,53.200001,45.0,Пенза,0.650389913781275,519592.0,Приволжский,Пензенская область,30.83,30.7,400.0,0.08,1.0,84.0,100.0,103.0,105.0,197.0,58.0,88.0,193.0,115.0,77.0,55.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.079441541679836,-0.29,8.14,2.731589455313692,2.57,63.0,92.14,7.8183835255365235,79.71,736.0,755.0,6.667618979601582,750.0,1.0,6.0,1.3732131246511905,4.0,Пензенская область,Пензенская область,55886.99,65693.99,67166.0,59417.0,43048.0,22989.0,23891.0,8519.0,4200.0,28966.0,35552.0,34924.0,28494.0,18652.0,12398.99,13669.0,5552.0,2575.0,Пензенская область,Пензенская область,55.2,41.5,15.8,62.0,79.3,Пензенская область,TRUE,588.0,647.0,752.0,799.0,951.0,985.0,964.0,941.0,1037.0,1117.0,1060.0,1048.0,3056.0,1056.0,1026.0,985.0,1070.0,1053.0,918.0,761.0,720.0,677.0,550.0,525.0,472.0,394.0,Пензенская область,5957144.1,52931842.29,5837793.4,281171.9,642691.0,8760551.29,1499313.4,91826.2,4251793.0,3380043.2,3365715.3,101285.1,755172.7,316341.4,638891.0,827241.6,460073.4,Пензенская область,240678.99,50782.0,,,,,,,,,,,,Пензенская область,Пензенская область,128958.8,128487.9,0.0014548439883544286,7.58080511021442e-12,0.0039265757646833035,0.0,0.0,1.0,56,Пензенская область,229445.0,151056.0,78389.0,0.0
600,600,569,54.866649100000004,43.8054106,Первомайск,0.5897501099248871,14567.0,Приволжский,Нижегородская область,43.25,0.0,0.03,1.0,,,,,,,,,,,,,11.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,2.3978952727983707,-1.43,7.14,2.257623487104041,3.14,71.57,96.0,8.932110506215096,80.17,735.0,762.0,7.953435915196813,754.0,1.0,9.0,2.063284482843521,5.0,Нижегородская область,Нижегородская область,150100.0,176182.0,186143.0,156422.0,107284.0,57166.0,64737.99,25763.0,9996.0,43521.0,54761.0,56335.99,42471.0,27281.99,16839.99,23088.99,12056.99,4416.0,Нижегородская область,Нижегородская область,68.3,61.9,31.9,76.3,90.6,Нижегородская область,TRUE,1373.0,1878.0,1946.0,2199.0,3235.0,3842.0,3795.0,3987.0,3754.0,3548.0,3309.0,2966.0,1997.0,2918.0,2844.0,2512.0,2503.0,2613.0,2345.0,1930.0,1723.0,1555.0,1566.0,1370.0,1262.0,1183.0,Нижегородская область,18455022.7,173518366.3,15003633.49,760666.9,2263580.9,23407922.79,4189667.79,271852.09,18861714.1,9035558.39,13488040.6,409634.8,4925404.2,1687073.2,2988745.7,7865716.79,1362055.5,Нижегородская область,754514.99,78629.99,,,,,,,,,,,,Нижегородская область,Нижегородская область,347043.1,350282.5,,,0.00012155738444852833,,,0.0,54,Нижегородская область,518489.0,395931.0,122558.0,0.0
601,601,570,56.904858,59.943118999999996,Первоуральск,0.618392764839225,149800.0,Уральский,Свердловская область,22.2,35.0,1510.0,0.05,2.0,,,,,,,,,,,,24.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,3.218875824868201,-6.29,7.43,3.4379350114359557,0.86,44.57,93.86,15.749465962223544,73.57,724.0,753.0,8.260635280539555,741.0,3.0,8.0,1.6242214252050853,5.0,Свердловская область,Свердловская область,204332.99,239794.0,241903.99,217770.99,141359.0,73217.0,87066.0,31828.99,12529.0,38569.99,50140.0,53146.0,44800.0,26469.0,14085.0,18431.0,7500.0,3491.0,Свердловская область,Свердловская область,64.0,46.5,31.8,70.4,86.5,Свердловская область,TRUE,1604.0,2093.0,2436.0,3075.0,3979.0,4181.0,3949.0,4291.0,4869.0,4582.0,4831.0,4504.0,4435.0,4606.0,4620.0,4913.0,5270.0,4682.0,4663.0,4745.0,4317.0,4088.0,3994.0,4036.0,3753.0,3147.0,Свердловская область,33807991.09,359375331.19,89106957.49,1002631.2,5721832.9,35325618.29,5425208.4,401787.9,28568849.9,24943104.6,28216405.6,517543.8,4529400.0,2163263.69,5356646.7,15067269.5,5035052.6,Свердловская область,787730.0,48167.99,,,,,,,,,,,,Свердловская область,Свердловская область,234064.4,237002.1,,1.6671377741479283e-13,0.00013527298353800972,,0.0,0.0,61,Свердловская область,623170.0,518601.0,104569.0,0.0
602,602,571,55.596546,44.544846,Перевоз,0.5909192544144761,9201.0,Приволжский,Нижегородская область,43.25,0.0,0.03,1.0,,,,,,,,,,,,,11.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,2.3978952727983707,-1.43,7.14,2.257623487104041,3.14,71.57,96.0,8.932110506215096,80.17,735.0,762.0,7.953435915196813,754.0,1.0,9.0,2.063284482843521,5.0,Нижегородская область,Нижегородская область,150100.0,176182.0,186143.0,156422.0,107284.0,57166.0,64737.99,25763.0,9996.0,43521.0,54761.0,56335.99,42471.0,27281.99,16839.99,23088.99,12056.99,4416.0,Нижегородская область,Нижегородская область,68.3,61.9,31.9,76.3,90.6,Нижегородская область,TRUE,1373.0,1878.0,1946.0,2199.0,3235.0,3842.0,3795.0,3987.0,3754.0,3548.0,3309.0,2966.0,1997.0,2918.0,2844.0,2512.0,2503.0,2613.0,2345.0,1930.0,1723.0,1555.0,1566.0,1370.0,1262.0,1183.0,Нижегородская область,18455022.7,173518366.3,15003633.49,760666.9,2263580.9,23407922.79,4189667.79,271852.09,18861714.1,9035558.39,13488040.6,409634.8,4925404.2,1687073.2,2988745.7,7865716.79,1362055.5,Нижегородская область,754514.99,78629.99,,,,,,,,,,,,Нижегородская область,Нижегородская область,347043.1,350282.5,,,4.163489920894209e-05,,,0.0,54,Нижегородская область,518489.0,395931.0,122558.0,0.0
603,603,572,56.736610399999996,38.846282099999996,Переславль-Залесский,0.6646483263845091,41923.0,Центральный,Ярославская область,34.77,31.5,395.0,0.0,,,,,,,,,,,,,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.3862943611198906,-3.29,4.29,2.0476288261117563,2.57,54.14,99.0,12.865526176939824,89.17,732.0,757.0,7.539104405570633,751.0,2.0,8.0,1.6676187756655838,4.0,Ярославская область,Ярославская область,61915.0,70211.0,69934.0,64504.0,45336.0,25496.99,28714.99,10206.99,4553.0,15685.99,19276.0,19366.0,16402.0,10552.99,6607.99,8011.0,3638.0,1568.0,Ярославская область,Ярославская область,65.09,51.6,26.0,72.4,89.3,Ярославская область,TRUE,408.0,539.0,598.0,804.0,844.0,730.0,827.0,827.0,987.0,914.0,910.0,916.0,904.0,884.0,806.0,819.0,693.0,618.0,620.0,572.0,576.0,525.0,519.0,480.0,432.0,392.0,Ярославская область,4321449.59,54971772.79,5676535.6,241585.6,837588.5,8787501.89,1182250.6,104247.7,6570101.4,3225271.7,3181746.8,403337.4,962236.0,531591.99,1520722.8,702540.9,715920.5,Ярославская область,258295.99,33365.99,,,,,,,,,,,,Ярославская область,Ярославская область,106077.6,112347.0,,7.265281063668862e-12,,,0.0,,17,Ярославская область,214164.0,170237.0,43927.0,0.0
604,604,573,58.014965000000004,56.246722999999996,Пермь,0.693887116894582,1000679.0,Приволжский,Пермский край,16.33,20.0,520.0,0.04,1.0,131.0,119.0,203.0,156.0,199.0,53.0,92.0,133.0,62.0,221.0,52.0,13.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,2.5649493574615367,-8.0,4.29,3.2023000662470267,0.14,62.14,100.0,10.673866528426645,84.71,733.0,766.0,9.37981622319715,753.0,2.0,8.0,2.1313979316066587,6.0,Пермский край,Пермский край,109633.0,126671.0,127055.99,113582.99,75359.99,38446.0,43804.99,16859.99,7061.0,41458.99,51333.0,49788.0,39331.99,22166.0,10518.99,12839.0,5628.0,2255.0,Пермский край,Пермский край,57.3,33.4,24.6,63.8,82.9,Пермский край,TRUE,1149.0,1518.0,1777.0,2624.0,3224.0,3942.0,3329.0,3221.0,3848.0,3399.0,3175.0,2733.0,851.0,3048.0,3200.0,2827.0,2953.0,2757.0,2754.0,2340.0,2149.0,2114.0,2029.0,2229.0,2034.0,1953.0,Пермский край,15714717.59,151610365.5,22436682.79,566312.6,3114004.7,18562271.09,16870225.0,174571.1,12586672.0,9521411.0,10608328.2,405688.1,2852667.1,1149574.5,1046162.89,5738725.9,3103465.8,Пермский край,470135.99,73201.99,,,,,,,,,,,,Пермский край,Пермский край,279091.4,295492.3,0.007546622722477069,1.5185255636237745e-11,0.0061522134303674935,1.0,0.0,1.0,52,Пермский край,356153.0,273248.0,82905.0,0.0
605,605,574,58.6000449,35.81447220000001,Пестово,0.588897499732059,15911.0,Северо-Западный,Новгородская область,10.97,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.3862943611198906,-2.14,4.71,2.0440571234213403,2.0,52.43,95.86,12.602256298358798,87.29,739.0,763.0,7.3277034666556835,754.0,2.0,5.0,1.1872336794093274,3.0,Новгородская область,Новгородская область,25057.0,29820.99,31966.99,27233.99,17941.99,9271.0,10290.0,4000.0,1453.0,10954.0,14623.0,15408.0,12659.99,8698.0,5282.0,7005.0,3538.0,1424.0,Новгородская область,Новгородская область,61.8,48.3,23.9,69.0,86.3,Новгородская область,TRUE,269.0,331.0,366.0,376.0,420.0,457.0,442.0,654.0,620.0,545.0,531.0,503.0,496.0,463.0,451.0,444.0,438.0,432.0,390.0,375.0,354.0,350.0,328.0,307.0,284.0,263.0,Новгородская область,3163983.6,32208843.5,3768519.0,135428.5,705645.7,3963978.49,1376470.5,92764.7,3115847.8,2178354.7,3878191.8,272127.8,412589.7,313818.9,617853.6,263874.2,577670.0,Новгородская область,108212.0,22181.0,,,,,,,,,,,,Новгородская область,Новгородская область,29494.0,28061.6,,,6.956639388818673e-05,,,0.0,28,Новгородская область,103185.0,66160.0,37025.0,0.0
606,606,575,50.139621999999996,45.2141,Петров Вал,0.676834076479519,13264.0,Южный,Волгоградская область,22.14,,,,,,,,,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6094379124341005,3.14,11.14,2.6868432530884023,8.0,54.57,84.57,9.100499567658488,69.71,752.0,767.0,4.495500395898524,763.0,2.0,10.0,2.1668498091095505,6.0,Волгоградская область,Волгоградская область,115545.0,133745.99,130114.99,118803.99,82754.99,48710.0,56509.0,19519.0,9297.0,38344.0,46079.99,42925.0,33763.0,21310.99,14766.0,17333.0,5806.0,2798.0,Волгоградская область,Волгоградская область,61.4,47.3,29.1,68.09,83.4,Волгоградская область,TRUE,1275.0,1336.0,1424.0,1661.0,1717.0,1905.0,2707.0,2669.0,2967.0,3279.0,3615.0,2801.0,2969.0,3041.0,2807.0,3099.0,2843.0,2697.0,2457.0,254.0,2240.0,2045.0,1938.0,1754.0,1623.0,1612.0,Волгоградская область,17338885.7,133057126.9,18942042.1,711363.0,819814.8,19178690.09,7242842.5,304756.09,10041440.9,11245455.2,9034328.3,104726.2,1790077.6,933107.3,1814543.8,2283534.6,596131.69,Волгоградская область,374163.99,46592.0,,,,,,,,,,,,Волгоградская область,Волгоградская область,316181.2,322645.1,,,0.00041315879198630684,,,0.0,36,Волгоградская область,406320.0,314949.0,91371.0,0.0
607,607,576,52.3094494,45.3889831,Петровск,0.5940365083545109,18555.0,Приволжский,Саратовская область,24.58,22.1,536.0,0.0,,,,,,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.71,8.71,2.7762190801434206,3.86,60.57,89.43,9.681808272661232,69.14,749.0,764.0,6.081196624098916,760.0,1.0,6.0,1.5675276256394517,4.0,Саратовская область,Саратовская область,113399.99,129668.99,122999.99,109915.0,82263.99,48813.0,53160.0,16496.99,7541.0,42585.99,50976.0,47056.0,37060.99,24218.99,16537.99,18570.0,5649.0,2899.0,Саратовская область,Саратовская область,59.9,37.9,22.1,66.9,86.6,Саратовская область,TRUE,1101.0,1407.0,1417.0,1575.0,2690.0,2930.0,2917.0,2469.0,2548.0,2253.0,2295.0,2167.0,2012.0,2019.0,1902.0,1771.0,1758.0,1926.0,1768.0,1645.0,1542.0,1476.0,1413.0,1292.0,1178.0,1001.0,Саратовская область,9774446.7,93278229.0,15112489.4,1323171.1,738462.8,16094286.3,2000153.2,289962.0,4727998.8,8521102.1,5499738.8,661897.1,1225445.1,544784.5,733266.5,1345972.5,630158.9,Саратовская область,379870.99,51882.0,,,,,,,,,,,,Саратовская область,Саратовская область,289199.0,291570.1,,4.505499971728982e-13,,,0.0,,58,Саратовская область,401070.0,303247.0,97823.0,0.0
608,608,577,51.275215,108.85448500000001,Петровск-Забайкальский,0.6927491545937561,,Сибирский,Забайкальский край,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Забайкальский край,Забайкальский край,,,,,,,,,,,,,,,,,,,Забайкальский край,Забайкальский край,,,,,,Забайкальский край,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Забайкальский край,,,,,,,,,,,,,,,,,,Забайкальский край,,,,,,,,,,,,,,Забайкальский край,Забайкальский край,,,,,,,,,72,Забайкальский край,,,,
609,609,578,61.790039,34.390007000000004,Петрозаводск,0.652963783285788,,Северо-Западный,Карелия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Карелия,,,,
610,610,579,53.0199693,158.6472187,Петропавловск-Камчатский,0.7362848565904391,,Дальневосточный,Камчатский край,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Камчатский край,,,,
611,611,580,55.064663,67.88715400000001,Петухово,0.5899806074278481,11291.0,Уральский,Курганская область,11.91,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,-9.0,2.86,3.363414223388972,0.29,62.71,90.71,8.966252760848791,79.43,744.0,773.0,8.004165582161985,759.0,2.0,6.0,1.5522640914238173,4.0,Курганская область,Курганская область,28495.0,36122.0,37897.0,33188.0,21889.0,11324.0,13646.99,4849.0,2200.0,20799.99,27817.99,28985.0,23308.0,13398.99,7778.0,10236.0,3903.0,1878.0,Курганская область,Курганская область,54.8,38.5,31.9,62.2,79.09,Курганская область,TRUE,461.0,538.0,699.0,797.0,1414.0,1306.0,1204.0,1169.0,1410.0,1379.0,1365.0,1206.0,1298.0,1252.0,1347.0,1320.0,1436.0,1279.0,1305.0,1200.0,1119.0,837.0,779.0,981.0,837.0,730.0,Курганская область,3165242.6,30296931.2,4586643.59,161393.4,418053.5,4857282.9,803774.3,64570.2,1919791.1,1908740.4,1812865.6,164388.0,532040.39,255040.9,301970.3,784348.2,412751.8,Курганская область,103067.0,37022.99,,,,,,,,,,,,Курганская область,Курганская область,36768.7,37999.8,,,8.281039342274931e-05,,,0.0,60,Курганская область,138138.0,81631.0,56507.0,0.0
612,612,581,55.931031299999994,39.4599489,Петушки,0.593844730994415,15167.0,Центральный,Владимирская область,47.53,31.4,426.0,0.07,1.0,,,,,,,,,,,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681096,-3.57,6.43,2.5097831437340217,3.29,67.14,93.43,7.6368013747966055,83.71,731.0,754.0,6.9247657687737485,748.0,1.0,9.0,2.065591117977289,3.0,Владимирская область,Владимирская область,65412.99,78067.99,79558.0,68677.0,47138.0,26225.0,28930.0,10883.99,4377.0,19430.0,24501.0,25762.0,20113.99,13500.0,8545.0,10521.99,4629.0,2070.0,Владимирская область,Владимирская область,65.3,52.7,30.1,72.7,89.2,Владимирская область,TRUE,436.0,510.0,621.0,1037.0,1098.0,1296.0,1410.0,1542.0,1694.0,1196.0,1196.0,1233.0,1084.0,1085.0,1189.0,1161.0,1167.0,1156.0,939.0,873.0,877.0,728.0,713.0,650.0,510.0,528.0,Владимирская область,9091578.29,68738686.49,9664895.19,391378.2,557689.3,9569046.89,1424196.0,266375.8,5818429.3,3578772.8,3250726.8,49681.8,1078313.99,455725.6,1359416.0,1560711.2,380517.7,Владимирская область,243147.0,23893.0,,,,,,,,,,,,Владимирская область,Владимирская область,63646.1,64064.5,,,0.0003925245814062514,,,0.0,3,Владимирская область,233301.0,176719.0,56582.0,0.0
613,613,582,65.12825625,57.138231414978,Печора,0.5954795128072049,43458.0,Северо-Западный,Коми,2.02,0.0,0.12,1.0,,,,,,,,,,,,,22.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,3.1354942159291497,-8.67,2.0,3.7281627033777833,-0.14,65.71,99.0,11.920132949082804,86.71,729.0,765.0,9.946044918650287,748.0,1.0,6.0,1.0465362369445672,3.0,Республика Коми,Республика Коми,39756.99,45112.99,41794.0,32754.99,19729.0,9904.0,10152.0,3580.0,1336.0,13812.0,17478.99,16429.0,11330.99,5750.99,2830.0,3681.0,1672.0,574.0,Республика Коми,Республика Коми,60.7,39.6,29.0,66.7,84.1,Республика Коми,TRUE,377.0,516.0,664.0,670.0,678.0,704.0,712.0,1278.0,1010.0,1037.0,956.0,907.0,843.0,862.0,796.0,926.0,882.0,820.0,709.0,649.0,657.0,605.0,518.0,488.0,440.0,353.0,Республика Коми,4104440.1,48515001.39,8024857.9,350173.3,277660.99,7025308.5,1017217.4,38308.4,4497679.59,3008418.5,3305797.0,125274.89,498932.9,394695.6,554644.9,1506105.0,260198.1,Республика Коми,155917.0,37945.99,,,,,,,,,,,,Республика Коми,Республика Коми,42401.2,43476.7,7.762164735551436e-06,,0.0008617532901435037,0.0,,0.0,20,Коми,92707.0,69613.0,23094.0,0.0
614,614,583,57.81330500000001,27.608185,Печоры,0.603431095894418,12308.0,Северо-Западный,Псковская область,11.51,30.3,190.0,0.16,1.0,,,,,,,,,,,,9.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,2.302585092994046,-1.57,4.86,1.7898861363093412,2.57,54.14,94.0,12.324104410617814,83.86,739.0,762.0,6.847314384904081,752.0,1.0,7.0,1.7265434778633235,3.0,Псковская область,Псковская область,26425.0,31620.99,33292.0,28910.99,18698.0,9569.99,9996.0,3727.0,1499.0,12526.0,16033.99,16274.0,13864.0,9141.0,6206.0,7700.0,4047.0,1608.0,Псковская область,Псковская область,58.8,54.3,34.79,66.4,78.4,Псковская область,TRUE,315.0,355.0,423.0,460.0,487.0,762.0,659.0,637.0,709.0,698.0,683.0,612.0,574.0,641.0,623.0,642.0,669.0,604.0,567.0,483.0,448.0,449.0,446.0,354.0,290.0,245.0,Псковская область,2794418.0,25635170.3,3209935.8,154806.4,540883.6,3676074.29,855091.9,60059.5,2224909.2,1250104.1,1743761.4,295956.09,405515.4,250208.8,536097.5,588482.8,377431.6,Псковская область,107814.0,26578.99,,,,,,,,,,,,Псковская область,Псковская область,34224.8,36395.0,,3.468539825640761e-13,,,0.0,,29,Псковская область,109751.0,68827.0,40924.0,0.0
615,615,584,59.5129787,34.1773573,Пикалёво,0.601701315696636,19981.0,Северо-Западный,Ленинградская область,21.62,,,,,,,,,,,,,,,,11.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,2.3978952727983707,-3.57,3.71,1.7308472777372863,1.5699999999999998,53.86,96.29,11.805975323256154,88.79,732.0,762.0,8.332252803510556,749.5,1.0,6.0,1.3113124074319809,4.0,Ленинградская область,Ленинградская область,75622.99,93453.0,93971.99,81611.0,54587.99,27795.0,33720.0,13266.0,5191.0,35683.99,42948.99,42087.99,34912.0,23382.99,12578.0,15983.99,7381.0,3380.0,Ленинградская область,Ленинградская область,65.59,57.3,20.8,72.5,87.9,Ленинградская область,TRUE,518.0,669.0,727.0,824.0,938.0,872.0,984.0,1049.0,1157.0,1205.0,1172.0,1141.0,1201.0,1249.0,1207.0,1134.0,1302.0,1430.0,1182.0,1152.0,1114.0,995.0,942.0,869.0,807.0,671.0,Ленинградская область,5912080.6,73631682.5,8839532.09,1000157.6,887926.0,2685763.5,1386242.7,304510.2,11215194.6,4515403.19,4538773.89,173107.8,781794.8,746804.5,1168089.7,367748.3,351764.9,Ленинградская область,220927.99,40665.99,,,,,,,,,,,,Ленинградская область,Ленинградская область,89247.1,92634.3,,1.4178556143633369e-12,7.460086555030563e-05,,0.0,0.0,26,Ленинградская область,282791.0,181623.0,101168.0,0.0
